
[1;33mjava 17.0.8-tem is already installed.[0m

[1;32mUsing java version 17.0.8-tem in this shell.[0m
Validating WDL...
Success!
2026-02-06 21:29:28 main INFO  - Running with database db.url = jdbc:hsqldb:file:local_cromwell_run.db;shutdown=false;hsqldb.default_table_type=cached;hsqldb.tx=mvcc;hsqldb.large_data=true;hsqldb.lob_compressed=true;hsqldb.script_format=3;hsqldb.result_max_memory_rows=20000
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2618
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2635
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2642
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2644
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2646
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2653
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2660
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2662
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2664
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2671
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2678
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2680
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2682
2026-02-06 21:29:33 db-1 INFO  - Checkpoint start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose start
2026-02-06 21:29:33 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:33 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:33 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:33 db-1 INFO  - checkpointClose end
2026-02-06 21:29:33 db-1 INFO  - Checkpoint end - txts: 2690
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2697
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2699
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2701
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2729
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2736
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2738
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2740
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2752
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2759
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2761
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2763
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2770
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2777
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2779
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2781
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2793
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2800
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2802
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2804
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2811
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2818
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2820
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2822
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2834
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2841
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2843
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2845
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2852
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2859
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2861
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose synched
2026-02-06 21:29:34 db-1 INFO  - checkpointClose script done
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit start
2026-02-06 21:29:34 db-1 INFO  - dataFileCache commit end
2026-02-06 21:29:34 db-1 INFO  - checkpointClose end
2026-02-06 21:29:34 db-1 INFO  - Checkpoint end - txts: 2863
2026-02-06 21:29:34 db-1 INFO  - Checkpoint start
2026-02-06 21:29:34 db-1 INFO  - checkpointClose start
